TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,TransactionAmount_Bin_Small,TransactionAmount_Bin_Medium,TransactionAmount_Bin_Large,TransactionAmount_Bin_Very_Large,LoginAttempts_Bin_Attempt_1,Hour,DayOfWeek,IsWeekend,TransactionHour,Cluster,Target
0.11237981082419156,0.32258064516129037,0.7758620689655172,0.0,0.522428300823971,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8,0,0,16,1,1
0.4718881100659249,0.9838709677419355,0.5344827586206897,0.0,0.3746163473986908,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,8,0,0,17,3,3
0.11783620397633998,0.5,0.45172413793103444,0.0,0.6546319959883685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8,0,0,17,6,6
0.2317169137764807,0.4032258064516129,0.3137931034482758,0.0,0.6874476531820817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8,0,0,16,6,6
0.14608228887093833,0.11290322580645162,0.04827586206896552,0.0,0.012905381152053474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,8,0,0,17,5,5
0.2544649138807098,0.5483870967741935,0.4206896551724138,0.0,0.49643806371557214,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,8,0,0,17,1,1
0.0015842822523907548,0.5161290322580645,0.41724137931034483,0.0,0.7585075762566262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0,0,16,1,1
0.10377569898637203,0.8225806451612903,0.5344827586206897,0.0,0.481526194582953,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,8,0,0,16,3,3
0.010475024102978346,0.7096774193548387,0.22413793103448276,0.0,0.17888529341777837,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,8,0,0,17,3,3
0.25684654871407353,0.5645161290322581,0.7793103448275862,0.0,0.4928324350630582,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,8,0,0,16,3,3
0.16006983349401988,0.016129032258064557,0.013793103448275862,0.0,0.06424458584340387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8,0,0,17,5,5
0.005690908617140475,0.4032258064516129,0.5206896551724138,0.0,0.39361042809110064,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8,0,0,16,2,2
0.16341037600646222,0.6612903225806451,0.48620689655172417,0.0,0.48131109369391417,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,8,0,0,18,0,0
0.07333559163040361,0.6774193548387097,0.3103448275862069,0.0,0.5395153776969955,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,8,0,0,16,1,1
0.1499752455898064,0.8064516129032258,0.18275862068965515,0.0,0.11069427845078963,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8,0,0,16,3,3
0.4170675143966438,0.20967741935483875,0.3379310344827586,0.0,0.6425446704049409,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8,0,0,16,1,1
0.25290147744742947,0.4516129032258065,0.4586206896551724,0.0,0.4214807814077547,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8,0,0,17,1,1
0.2714594679104672,0.5806451612903226,0.703448275862069,0.0,0.6279077270961246,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8,0,0,18,0,0
0.15877739270917476,0.7580645161290323,0.5103448275862069,0.0,0.9027495271141394,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,16,6,6
0.2250410402063736,0.3548387096774194,0.46551724137931033,0.0,0.7662545692134165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,16,6,6
0.36164369283685543,0.6935483870967742,0.21379310344827585,0.0,0.08658617412148092,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8,0,0,16,3,3
0.06076556270682961,0.5967741935483871,0.5551724137931034,0.0,0.4440025166804018,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8,0,0,18,0,0
0.03888787555045991,0.11290322580645162,0.6620689655172414,0.0,0.02147110186774791,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,8,0,0,16,4,4
0.4638090522969487,0.24193548387096775,0.5206896551724138,0.0,0.3387623901473038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,8,0,0,18,0,0
0.18813872892617972,0.7258064516129032,0.5862068965517242,0.0,0.5272875643454145,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,17,6,6
0.06842640122990332,0.4193548387096775,0.11034482758620691,0.0,0.38800772212191653,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8,0,0,16,1,1
0.25288584308309664,0.935483870967742,0.09310344827586207,0.0,0.19985561352823267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,8,0,0,16,3,3
0.2853844750762175,0.7419354838709677,0.41724137931034483,0.0,0.40697827615458765,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8,0,0,17,3,3
0.23818432915548376,0.16129032258064518,0.017241379310344827,0.0,0.552341440396216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,8,0,0,18,0,0
0.2636891888370639,0.6451612903225806,0.18620689655172412,0.0,0.008660499544927182,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8,0,0,16,1,1
0.25344868019907757,0.6290322580645161,0.3758620689655172,0.0,0.1621531330116679,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,8,0,0,16,3,3
0.08516559397555827,0.3709677419354839,0.9724137931034483,0.0,0.6714374251348079,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8,0,0,16,1,1
0.3029887693149543,0.06451612903225812,0.5724137931034483,0.0,0.025471978403870745,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8,0,0,16,4,4
0.02696927847408604,0.4838709677419355,0.2586206896551724,0.0,0.06853853734084217,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,0,0,16,1,1
0.32831122807931834,0.04838709677419356,0.17931034482758618,0.0,0.01811956114041114,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8,0,0,18,5,5
0.2728092346978659,0.4032258064516129,0.5137931034482759,0.0,0.9005534814751082,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8,0,0,16,1,1
0.36758475128332074,0.3548387096774194,0.393103448275862,0.5,0.9883516146682676,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,8,0,0,18,0,0
0.11321364358860775,0.4516129032258065,0.08620689655172413,0.0,0.1987095291038225,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,8,0,0,18,0,0
0.04753889048127785,0.532258064516129,0.45172413793103444,0.0,0.9976332180302944,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8,0,0,16,1,1
0.0026005159340229825,0.33870967741935487,0.13448275862068965,0.0,0.9438942940456042,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,0,0,18,0,0
0.028021992339161476,0.6129032258064516,0.5206896551724138,0.0,0.4460016105679067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8,0,0,17,3,3
0.3838080100059932,0.4838709677419355,0.0,0.0,0.21589541794774933,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,8,0,0,16,1,1
0.19212028037626705,0.5806451612903226,0.013793103448275862,0.0,0.048966373009140446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,8,0,0,17,6,6
0.01709357167053183,0.5645161290322581,0.5517241379310345,0.0,0.09676985683691454,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8,0,0,16,3,3
0.03452067644683013,0.22580645161290325,0.46206896551724136,0.0,0.45164330357322907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,8,0,0,16,2,2
0.09214894337754384,0.27419354838709675,0.2586206896551724,0.0,0.8989798840337333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8,0,0,17,6,6
0.30657946165672145,0.22580645161290325,0.41379310344827586,0.0,0.041218707862071935,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,8,0,0,17,1,1
0.09028324256716261,0.04838709677419356,0.9379310344827586,0.0,0.08104329308706076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8,0,0,17,5,5
0.04068582744873231,0.6129032258064516,0.6172413793103448,0.0,0.48089030257973187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,8,0,0,16,2,2
0.021054277301508714,0.6612903225806451,0.503448275862069,0.0,0.07075407649794244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8,0,0,16,3,3
0.050530265523620915,0.9516129032258065,0.15517241379310343,0.0,0.4400480212734779,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,8,0,0,17,3,3
0.017619928603069546,0.06451612903225812,0.24482758620689654,0.0,0.5786563454090078,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8,0,0,17,5,5
0.25629934596242543,0.08064516129032262,0.2206896551724138,0.0,0.050861277403517174,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,8,0,0,16,4,4
0.43867420590457823,0.5645161290322581,0.603448275862069,0.0,0.02743880715801984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,8,0,0,16,2,2
0.03819475206503895,0.532258064516129,0.5103448275862069,0.0,0.18221801281732425,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8,0,0,16,1,1
0.3962112723766839,0.6290322580645161,0.37241379310344824,0.0,0.4086016156765528,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,8,0,0,18,0,0
0.19356906480444017,0.7903225806451613,0.4586206896551724,0.0,0.2274066764627197,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,8,0,0,16,3,3
0.11397451598613752,0.0,0.010344827586206896,0.0,0.043891336408379805,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,8,0,0,16,4,4
0.1183677723636553,0.0,0.1896551724137931,0.0,0.04368161304156691,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,8,0,0,16,4,4
0.12389191442791254,0.33870967741935487,0.26206896551724135,0.0,0.5652340499329828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8,0,0,16,1,1
0.09711024832582014,0.6451612903225806,0.010344827586206896,0.0,0.09460876509235223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8,0,0,16,2,2
0.17765328191364618,0.0,0.47586206896551725,0.0,0.027567867691443152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,8,0,0,17,5,5
0.22634390390077389,0.6612903225806451,0.706896551724138,0.0,0.8434018474477608,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,16,6,6
0.1629204992573677,0.5806451612903226,0.11724137931034483,0.0,0.008870222911740073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,8,0,0,18,0,0
0.03902858482945514,0.08064516129032262,0.49655172413793097,0.0,0.0666590933228651,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,8,0,0,17,5,5
0.01200719180759309,0.6612903225806451,0.5206896551724138,0.0,0.4443110520181169,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8,0,0,18,0,0
0.0245563749120567,0.11290322580645162,0.17586206896551726,0.0,0.024072478244561647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,8,0,0,18,5,5
0.2671131146259478,0.9838709677419355,0.06896551724137931,0.0,0.46334680850777793,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,8,0,0,16,3,3
0.25426166714438336,0.4032258064516129,0.5448275862068966,0.0,0.4685058688933194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,8,0,0,16,1,1
0.006545587200667067,0.4193548387096775,0.503448275862069,0.0,0.6012029517219499,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8,0,0,18,0,0
0.03472913463793418,0.9838709677419355,0.4103448275862069,0.75,0.3453350666879975,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,8,0,0,16,3,3
0.2791515751622065,0.4032258064516129,0.041379310344827586,0.0,0.6413280060013149,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,8,0,0,16,2,2
0.1409490059150012,0.12903225806451613,0.14827586206896554,0.0,0.4142513749652142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,8,0,0,18,0,0
0.05092633608671861,0.8709677419354838,0.027586206896551724,0.0,0.4946702032837839,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,8,0,0,16,3,3
0.10205070745498605,0.6935483870967742,0.30344827586206896,0.0,0.2777873378172906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,8,0,0,16,3,3
0.1307658232795685,0.3870967741935484,0.8137931034482759,0.0,0.5513741585858193,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8,0,0,16,1,1
0.023065898845662767,0.16129032258064518,0.6724137931034483,0.0,0.014319669497483992,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8,0,0,18,5,5
0.09308179378273444,0.27419354838709675,0.5862068965517242,0.0,0.3455044586381156,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8,0,0,16,2,2
0.4718881100659249,0.5806451612903226,0.5655172413793104,1.0,0.014952200549313895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,8,0,0,16,1,1
0.20138103551606432,0.4516129032258065,0.4068965517241379,0.0,0.4545222945349586,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8,0,0,16,6,6
0.08696875732860826,0.935483870967742,0.034482758620689655,0.0,0.253851314199213,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,8,0,0,18,0,0
0.1797743440081299,0.8225806451612903,0.8379310344827586,0.0,0.2652012470474042,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,8,0,0,16,3,3
0.0388722411861271,0.8709677419354838,0.36896551724137927,0.0,0.15517378135263507,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,8,0,0,17,3,3
0.3499335539515856,0.6451612903225806,0.15172413793103445,0.0,0.3435315801714623,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,8,0,0,16,1,1
0.13277744482372253,0.435483870967742,0.489655172413793,0.0,0.41115257778249803,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,8,0,0,16,1,1
